Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-9420,,Youth,29.0,WhatsApp,78128.0,4113.0,2091.0,1015.0,484155.0,228.63,1.09,Bengali,9.24,Premium Shoppers,03-02-2025
NY-CMP-35993,SEO,Premium Shoppers,,,55033.0,1894.0,970.0,706.0,485728.0,370.85,0.86,Tamil,6.49,Working Women,26-07-2024
NY-CMP-5828,Influencer,College Students,18.0,"Google, Instagram",67414.0,8308.0,4689.0,1910.0,1508900.0,135.39,4.84,Bengali,22.11,Working Women,16-02-2025
NY-CMP-2138,Social Media,College Students,25.0,"Instagram, Facebook, YouTube",57143.0,8071.0,1745.0,1329.0,673803.0,121.53,3.17,English,19.5,Tier 2 City Customers,02-05-2025
NY-CMP-14030,Social Media,Tier 2 City Customers,6.0,Instagram,54735.0,4544.0,1130.0,595.0,257635.0,319.07,0.36,Bengali,11.45,,24-02-2025
NY-CMP-14819,Email,Youth,30.0,,98780.0,2954.0,1497.0,1145.0,438535.0,162.85,1.35,Bengali,5.67,Tier 2 City Customers,12-10-2024
NY-CMP-51333,Paid Ads,Premium Shoppers,5.0,"Instagram, Facebook, WhatsApp",90351.0,6620.0,1576.0,551.0,433637.0,159.76,3.93,Hindi,9.68,Youth,26-12-2024
NY-CMP-23193,Influencer,Tier 2 City Customers,16.0,"WhatsApp, Email, Google",91994.0,5078.0,2314.0,888.0,595848.0,291.69,1.3,,9.0,Premium Shoppers,01-09-2024
NY-CMP-42014,Influencer,Premium Shoppers,21.0,WhatsApp,82184.0,2351.0,1036.0,792.0,286704.0,184.44,0.96,Tamil,5.08,,12-12-2024
NY-CMP-19649,Influencer,Tier 2 City Customers,16.0,Google,95685.0,12418.0,,1785.0,1228080.0,119.85,4.74,Tamil,20.03,,21-08-2024
NY-CMP-54822,Email,Working Women,10.0,WhatsApp,13714.0,2043.0,602.0,245.0,113190.0,1196.74,-0.61,Bengali,21.07,Tier 2 City Customers,29-08-2024
NY-CMP-38896,Influencer,Working Women,29.0,"Email, Instagram",59366.0,4109.0,1405.0,508.0,336296.0,285.32,1.32,Hindi,10.14,Tier 2 City Customers,12-08-2024
NY-CMP-27834,Social Media,College Students,12.0,,45122.0,6086.0,3273.0,1388.0,806428.0,195.78,1.97,Bengali,23.82,Youth,
NY-CMP-30106,Paid Ads,Premium Shoppers,6.0,Instagram,68767.0,5144.0,1365.0,683.0,478783.0,112.4,5.24,Tamil,10.46,Tier 2 City Customers,14-03-2025
NY-CMP-33918,SEO,Youth,14.0,"Google, YouTube",85672.0,9623.0,5549.0,,1525545.0,24.18,24.18,English,20.63,Premium Shoppers,06-02-2025
NY-CMP-16694,Social Media,College Students,20.0,"Google, Email, WhatsApp",77767.0,,2820.0,1316.0,323736.0,206.83,0.19,English,14.98,College Students,23-09-2024
NY-CMP-31739,Paid Ads,Working Women,26.0,"YouTube, Instagram, Google",61987.0,2721.0,605.0,376.0,247032.0,538.28,0.22,Bengali,5.97,Youth,04-10-2024
NY-CMP-31004,SEO,Tier 2 City Customers,13.0,"Instagram, Facebook",28901.0,2945.0,1594.0,761.0,490084.0,276.02,1.33,Bengali,18.34,Tier 2 City Customers,18-12-2024
NY-CMP-15865,Social Media,Tier 2 City Customers,10.0,"Instagram, YouTube",44730.0,3694.0,1668.0,1245.0,260205.0,161.52,0.29,,14.77,Working Women,19-11-2024
NY-CMP-38619,Email,Working Women,15.0,"WhatsApp, YouTube",53626.0,7808.0,1568.0,929.0,556471.0,263.75,1.27,Tamil,19.22,,18-01-2025
NY-CMP-47703,Social Media,College Students,17.0,"WhatsApp, Facebook",29519.0,2340.0,499.0,274.0,56444.0,981.42,-0.79,Hindi,10.55,Youth,27-03-2025
NY-CMP-6428,Influencer,Youth,28.0,"YouTube, Facebook",55075.0,5556.0,1376.0,570.0,150480.0,,0.37,Tamil,13.62,Youth,03-11-2024
NY-CMP-5639,SEO,Premium Shoppers,21.0,"Google, Email",67568.0,3350.0,1476.0,623.0,,99.33,6.43,Tamil,8.06,,27-12-2024
NY-CMP-27146,Email,Youth,17.0,Google,88283.0,5453.0,2359.0,1711.0,381553.0,170.65,0.31,Bengali,10.79,Premium Shoppers,28-05-2025
NY-CMP-10263,Paid Ads,Working Women,,YouTube,71159.0,6342.0,2174.0,1274.0,637000.0,64.76,6.72,Hindi,13.76,Working Women,18-03-2025
NY-CMP-17022,Paid Ads,Working Women,9.0,"YouTube, WhatsApp",73076.0,9805.0,3466.0,2034.0,1200060.0,146.7,3.02,Bengali,20.94,College Students,06-06-2025
NY-CMP-55836,Influencer,Working Women,21.0,,49219.0,7261.0,3143.0,1429.0,1007445.0,157.69,3.47,Hindi,24.04,College Students,04-02-2025
NY-CMP-48245,Social Media,Tier 2 City Customers,21.0,"YouTube, Instagram",65347.0,3421.0,1278.0,404.0,170488.0,532.39,-0.21,Tamil,7.81,Premium Shoppers,
NY-CMP-35013,Social Media,Tier 2 City Customers,7.0,Email,97050.0,12491.0,5306.0,2312.0,559504.0,81.45,1.97,English,20.72,Premium Shoppers,01-08-2024
NY-CMP-15129,Social Media,Premium Shoppers,13.0,"YouTube, Facebook, Email",35311.0,1048.0,323.0,180.0,140580.0,499.19,0.56,Tamil,4.39,College Students,06-07-2024
NY-CMP-46590,Paid Ads,Youth,29.0,"Google, Instagram",86644.0,12729.0,4192.0,2228.0,1361308.0,56.55,9.8,Tamil,22.1,College Students,11-08-2024
NY-CMP-52837,SEO,Premium Shoppers,13.0,"Email, Instagram",26931.0,789.0,395.0,233.0,159838.0,,0.08,Bengali,,Tier 2 City Customers,04-09-2024
NY-CMP-3579,Influencer,Youth,21.0,"Facebook, Email",31629.0,3126.0,1269.0,768.0,196608.0,362.38,-0.29,Hindi,16.32,College Students,04-01-2025
NY-CMP-48360,Email,College Students,10.0,"Google, Instagram",15230.0,1562.0,386.0,155.0,41230.0,1514.02,-0.82,Hindi,13.81,Youth,18-07-2024
NY-CMP-54360,Influencer,Working Women,20.0,"WhatsApp, Facebook",35162.0,2662.0,1589.0,,728406.0,265.51,1.78,Tamil,14.9,Youth,15-07-2024
NY-CMP-6929,Influencer,Working Women,25.0,Facebook,83295.0,6680.0,1650.0,575.0,403650.0,495.49,0.42,Bengali,10.69,Youth,25-10-2024
NY-CMP-28754,Social Media,Premium Shoppers,25.0,Google,22832.0,1796.0,519.0,361.0,174002.0,699.98,-0.31,Hindi,11.72,Working Women,10-07-2024
NY-CMP-42994,Influencer,Working Women,29.0,Facebook,23810.0,1255.0,255.0,161.0,75670.0,1852.88,-0.75,Tamil,7.02,,22-09-2024
NY-CMP-30329,Email,Working Women,25.0,Email,77150.0,8094.0,2489.0,1662.0,722970.0,30.22,13.4,English,15.87,Premium Shoppers,04-01-2025
NY-CMP-39372,Influencer,Tier 2 City Customers,18.0,Facebook,60918.0,4424.0,2434.0,1055.0,444155.0,226.76,0.86,English,12.99,Youth,16-05-2025
NY-CMP-18293,Email,Working Women,14.0,"WhatsApp, Google, YouTube",47573.0,5732.0,2650.0,1836.0,427788.0,97.33,1.39,English,21.48,Premium Shoppers,15-04-2025
NY-CMP-39769,Paid Ads,College Students,7.0,Email,50530.0,6565.0,2868.0,1007.0,538745.0,,1.1,Tamil,20.66,Working Women,02-03-2025
NY-CMP-26253,SEO,Tier 2 City Customers,11.0,WhatsApp,83589.0,1983.0,1172.0,363.0,93654.0,692.29,-0.63,English,4.21,Premium Shoppers,18-07-2024
NY-CMP-45233,Social Media,,23.0,"WhatsApp, Email, Instagram",71681.0,9429.0,2217.0,1328.0,804768.0,218.23,1.78,Bengali,18.1,Youth,01-11-2024
NY-CMP-24187,Influencer,Tier 2 City Customers,28.0,"Email, Facebook, WhatsApp",16782.0,2428.0,741.0,323.0,101099.0,381.41,-0.18,Bengali,20.81,Premium Shoppers,28-12-2024
NY-CMP-14702,Email,Tier 2 City Customers,15.0,"Email, Instagram, WhatsApp",15648.0,323.0,163.0,100.0,27800.0,828.76,-0.66,Hindi,3.74,Premium Shoppers,15-12-2024
NY-CMP-42980,Email,College Students,,,88329.0,10880.0,4228.0,2044.0,639772.0,114.29,1.74,Bengali,19.42,Tier 2 City Customers,02-05-2025
NY-CMP-7948,Social Media,College Students,16.0,"Instagram, Google",51759.0,2194.0,750.0,535.0,162105.0,144.43,1.1,,6.72,Tier 2 City Customers,09-06-2025
NY-CMP-36448,Paid Ads,Tier 2 City Customers,14.0,YouTube,23467.0,956.0,244.0,153.0,50796.0,1289.42,-0.74,Bengali,5.77,Youth,
NY-CMP-5573,Influencer,Working Women,19.0,"Email, WhatsApp",85913.0,11754.0,6401.0,4839.0,2221101.0,58.2,6.89,Bengali,26.76,Youth,03-06-2025
NY-CMP-41382,Email,Working Women,18.0,WhatsApp,98740.0,14125.0,3755.0,1356.0,903096.0,,6.05,Bengali,,College Students,01-12-2024
NY-CMP-34659,Paid Ads,Premium Shoppers,11.0,"YouTube, Facebook, Email",41915.0,3440.0,1880.0,625.0,242500.0,149.26,1.6,,,Working Women,08-03-2025
NY-CMP-48741,SEO,Premium Shoppers,10.0,Facebook,,8024.0,3286.0,995.0,623865.0,199.89,2.14,Tamil,19.86,Working Women,15-09-2024
NY-CMP-39708,Paid Ads,College Students,6.0,WhatsApp,15365.0,536.0,229.0,113.0,90287.0,2420.42,-0.67,English,5.71,Tier 2 City Customers,13-11-2024
NY-CMP-4131,Paid Ads,Youth,21.0,"WhatsApp, Email, YouTube",22854.0,3111.0,1545.0,847.0,,327.51,0.53,Tamil,24.08,Tier 2 City Customers,02-09-2024
NY-CMP-32576,Social Media,Premium Shoppers,25.0,Google,91009.0,7847.0,1816.0,1314.0,674082.0,97.73,4.25,Hindi,12.06,,14-12-2024
NY-CMP-21518,Email,College Students,20.0,Instagram,77108.0,3808.0,857.0,277.0,117448.0,666.04,-0.36,Tamil,6.41,Working Women,12-10-2024
NY-CMP-35230,,Youth,20.0,"Facebook, WhatsApp, YouTube",84747.0,4509.0,1655.0,958.0,215550.0,,-0.18,Bengali,8.4,Working Women,10-11-2024
NY-CMP-42581,SEO,Premium Shoppers,5.0,"Instagram, Email",13889.0,1688.0,553.0,430.0,333680.0,188.16,3.12,English,19.23,Tier 2 City Customers,19-01-2025
NY-CMP-21650,Paid Ads,College Students,21.0,"YouTube, Google, Instagram",41757.0,2592.0,906.0,488.0,235704.0,110.38,,Tamil,9.55,Working Women,24-08-2024
NY-CMP-35291,Email,Working Women,25.0,"Email, WhatsApp",42758.0,2948.0,605.0,476.0,325108.0,463.89,0.47,Bengali,9.42,Premium Shoppers,25-04-2025
NY-CMP-30575,Influencer,Youth,7.0,"Instagram, WhatsApp",50907.0,1053.0,383.0,118.0,76582.0,1492.92,-0.57,English,3.05,Tier 2 City Customers,29-03-2025
NY-CMP-40588,Influencer,College Students,12.0,Facebook,,3289.0,1564.0,694.0,,140.18,2.86,Tamil,10.89,College Students,02-01-2025
NY-CMP-20127,SEO,Premium Shoppers,5.0,"Instagram, WhatsApp",34512.0,4285.0,1243.0,758.0,382790.0,128.03,2.94,English,18.21,Working Women,20-10-2024
NY-CMP-1998,Email,Working Women,8.0,Facebook,52054.0,3203.0,696.0,228.0,100320.0,843.92,-0.48,English,7.93,College Students,17-05-2025
NY-CMP-25675,Social Media,Premium Shoppers,20.0,"Instagram, YouTube, WhatsApp",94121.0,9688.0,2072.0,845.0,654875.0,338.31,1.29,English,13.39,College Students,03-12-2024
NY-CMP-44765,Email,Premium Shoppers,25.0,"Instagram, YouTube",86156.0,10997.0,6099.0,2405.0,1531985.0,104.44,5.1,Hindi,22.63,College Students,11-12-2024
NY-CMP-39766,SEO,Tier 2 City Customers,23.0,"Instagram, Facebook",67521.0,8951.0,4948.0,3390.0,1478040.0,58.73,6.42,Hindi,25.61,College Students,22-04-2025
NY-CMP-41135,Email,Working Women,29.0,"WhatsApp, Instagram, Email",94178.0,8402.0,3610.0,2405.0,584415.0,27.65,7.79,English,,Premium Shoppers,02-03-2025
NY-CMP-36112,Social Media,Premium Shoppers,30.0,Instagram,63934.0,6094.0,2784.0,1679.0,577576.0,166.6,1.06,,,Working Women,05-11-2024
NY-CMP-3515,Social Media,Premium Shoppers,27.0,"Google, YouTube, WhatsApp",94850.0,8372.0,2176.0,1259.0,785616.0,121.04,4.16,Tamil,12.45,Tier 2 City Customers,14-08-2024
NY-CMP-47299,Paid Ads,Youth,20.0,"Google, Email",54963.0,4557.0,1086.0,535.0,238610.0,116.7,2.82,Tamil,11.24,Working Women,07-06-2025
NY-CMP-9490,Influencer,Youth,29.0,"Instagram, WhatsApp",33391.0,2224.0,1252.0,692.0,452568.0,321.96,1.03,Hindi,12.48,Working Women,25-02-2025
NY-CMP-52298,Social Media,Youth,,Instagram,61092.0,7954.0,4662.0,1806.0,1143198.0,30.11,20.02,English,23.61,,21-10-2024
NY-CMP-43513,SEO,Premium Shoppers,9.0,Google,77304.0,3423.0,1988.0,1255.0,888540.0,107.13,5.61,English,8.62,College Students,29-05-2025
NY-CMP-27343,SEO,Youth,6.0,"Email, WhatsApp, Instagram",48444.0,1443.0,753.0,465.0,231105.0,578.48,-0.14,English,5.49,Youth,20-08-2024
NY-CMP-42040,SEO,Tier 2 City Customers,7.0,"Facebook, Instagram, YouTube",65040.0,1320.0,489.0,348.0,90132.0,370.19,-0.3,,3.32,Working Women,09-04-2025
NY-CMP-38156,SEO,,15.0,"Facebook, WhatsApp",35085.0,,569.0,311.0,121290.0,931.82,-0.58,,5.93,Premium Shoppers,10-05-2025
NY-CMP-37543,Paid Ads,College Students,28.0,"Instagram, Email, WhatsApp",42445.0,1779.0,891.0,,128592.0,541.27,-0.37,Tamil,7.18,Tier 2 City Customers,02-07-2024
NY-CMP-52055,Social Media,Tier 2 City Customers,29.0,"Instagram, YouTube",12755.0,,1016.0,621.0,489348.0,197.79,2.98,,27.75,Working Women,12-07-2024
NY-CMP-56543,Influencer,College Students,19.0,Facebook,83882.0,11434.0,6858.0,5302.0,4119654.0,44.53,16.45,Tamil,28.13,Premium Shoppers,10-08-2024
NY-CMP-46474,Paid Ads,College Students,24.0,Facebook,99217.0,7961.0,3558.0,2498.0,1965926.0,79.66,8.88,English,14.13,Working Women,30-01-2025
NY-CMP-7978,SEO,Youth,15.0,"WhatsApp, Email, Facebook",19165.0,1597.0,571.0,377.0,118755.0,397.84,-0.21,Bengali,13.28,Tier 2 City Customers,23-12-2024
NY-CMP-17563,Social Media,Youth,26.0,"Facebook, YouTube, Google",90778.0,4427.0,1474.0,442.0,167518.0,439.13,-0.14,Hindi,6.99,Tier 2 City Customers,11-01-2025
NY-CMP-29681,SEO,Working Women,22.0,"Google, YouTube",16039.0,1590.0,730.0,439.0,277448.0,246.76,1.56,English,17.2,Youth,18-03-2025
NY-CMP-33652,SEO,College Students,9.0,"Google, Instagram, Facebook",53227.0,7040.0,2301.0,1200.0,913200.0,200.03,2.8,Tamil,19.8,Youth,22-02-2025
NY-CMP-29622,Influencer,Tier 2 City Customers,24.0,"YouTube, Email, WhatsApp",90347.0,8801.0,3903.0,1833.0,526071.0,44.76,5.41,Tamil,16.09,College Students,17-03-2025
NY-CMP-4502,Email,Youth,23.0,"WhatsApp, Instagram",28023.0,3601.0,,848.0,430784.0,196.19,1.59,Hindi,21.27,Youth,24-05-2025
NY-CMP-29617,Email,Working Women,16.0,"Instagram, WhatsApp, Email",45745.0,1134.0,469.0,290.0,168490.0,1005.6,-0.42,Tamil,4.14,College Students,02-03-2025
NY-CMP-33900,Email,Tier 2 City Customers,25.0,Email,66274.0,9773.0,2075.0,933.0,500088.0,266.53,1.01,Tamil,19.29,Working Women,24-10-2024
NY-CMP-1914,Email,Youth,9.0,,96217.0,5534.0,1800.0,854.0,252784.0,166.05,0.78,English,8.51,Premium Shoppers,16-12-2024
NY-CMP-38162,SEO,Youth,10.0,,89453.0,6668.0,1550.0,853.0,546773.0,143.63,3.46,English,10.14,Working Women,11-07-2024
NY-CMP-45303,,Premium Shoppers,9.0,Google,73178.0,10329.0,2921.0,2078.0,968348.0,129.06,2.61,Tamil,20.95,College Students,10-08-2024
NY-CMP-26337,SEO,Tier 2 City Customers,15.0,"YouTube, Instagram, WhatsApp",31354.0,1620.0,892.0,628.0,270040.0,383.92,0.12,Hindi,10.01,Tier 2 City Customers,08-03-2025
NY-CMP-44529,Paid Ads,Tier 2 City Customers,13.0,,56481.0,8444.0,4433.0,3465.0,2487870.0,69.21,9.37,English,,Tier 2 City Customers,03-08-2024
NY-CMP-49258,Paid Ads,Premium Shoppers,11.0,"Email, Google",22288.0,814.0,456.0,177.0,88854.0,931.47,-0.46,English,6.49,College Students,14-03-2025
NY-CMP-6936,Paid Ads,Tier 2 City Customers,25.0,"Google, Instagram",15677.0,479.0,262.0,93.0,22785.0,3108.23,-0.92,Tamil,5.32,Working Women,13-05-2025
NY-CMP-52952,,Working Women,24.0,Instagram,67806.0,9970.0,5454.0,2005.0,950370.0,85.12,4.57,Bengali,25.7,Tier 2 City Customers,09-04-2025
NY-CMP-41360,Paid Ads,Premium Shoppers,20.0,Google,96292.0,10842.0,2735.0,,509762.0,216.27,1.28,Tamil,15.17,Youth,08-03-2025
NY-CMP-37128,Paid Ads,Youth,18.0,,15182.0,1648.0,803.0,634.0,213024.0,279.55,0.2,Hindi,20.32,College Students,19-11-2024
NY-CMP-32140,Influencer,,,"Google, Email, YouTube",94368.0,8841.0,4477.0,3388.0,1060444.0,24.19,11.94,Bengali,17.7,College Students,12-08-2024
NY-CMP-56331,Social Media,College Students,11.0,Google,56514.0,6129.0,1581.0,1223.0,798619.0,99.33,5.57,Bengali,15.81,Working Women,01-08-2024
NY-CMP-31864,SEO,Youth,14.0,"Facebook, Google, YouTube",,,3162.0,2315.0,1446875.0,,,English,11.13,College Students,24-10-2024
NY-CMP-39120,Social Media,Working Women,25.0,WhatsApp,15532.0,1291.0,462.0,176.0,107888.0,726.59,-0.16,Tamil,12.42,Premium Shoppers,25-07-2024
NY-CMP-34432,Paid Ads,Working Women,5.0,"Instagram, YouTube",,2498.0,955.0,592.0,207200.0,137.71,1.54,Hindi,5.51,College Students,28-08-2024
NY-CMP-8401,SEO,Youth,18.0,Facebook,24313.0,1147.0,298.0,211.0,62456.0,745.55,-0.6,,6.81,Working Women,10-07-2024
NY-CMP-47290,SEO,Tier 2 City Customers,24.0,Facebook,23378.0,3247.0,1584.0,1126.0,298390.0,207.79,0.28,,25.48,Premium Shoppers,20-09-2024
NY-CMP-55295,Email,Premium Shoppers,27.0,"YouTube, Instagram",20291.0,1426.0,419.0,191.0,99702.0,992.38,-0.47,Bengali,10.03,College Students,04-12-2024
NY-CMP-42056,Paid Ads,Tier 2 City Customers,27.0,"YouTube, Facebook",77925.0,3907.0,1731.0,759.0,309672.0,195.24,1.09,English,8.21,,26-12-2024
NY-CMP-36876,Influencer,Premium Shoppers,7.0,WhatsApp,53313.0,1513.0,,162.0,87480.0,1192.09,-0.55,English,4.12,Working Women,05-03-2025
NY-CMP-25906,Influencer,Tier 2 City Customers,22.0,YouTube,36363.0,4588.0,2056.0,1346.0,1061994.0,108.34,6.28,Bengali,21.97,Working Women,
NY-CMP-52577,Email,Tier 2 City Customers,9.0,WhatsApp,14533.0,1104.0,587.0,388.0,160244.0,177.89,1.32,Tamil,14.31,Working Women,05-03-2025
NY-CMP-52285,Paid Ads,Premium Shoppers,7.0,"Facebook, YouTube",33380.0,2579.0,1488.0,485.0,129980.0,335.1,-0.2,English,13.64,Youth,07-03-2025
NY-CMP-37441,Influencer,Premium Shoppers,23.0,"WhatsApp, YouTube, Facebook",62316.0,6777.0,1625.0,916.0,377392.0,58.26,6.07,Bengali,14.95,Youth,22-08-2024
NY-CMP-51668,Paid Ads,College Students,13.0,"YouTube, Google",47241.0,,757.0,381.0,252984.0,577.31,0.15,Bengali,6.15,Tier 2 City Customers,10-07-2024
NY-CMP-36589,Paid Ads,Working Women,14.0,"Facebook, YouTube",,,2098.0,1651.0,784225.0,31.69,13.99,Bengali,19.41,Working Women,20-11-2024
NY-CMP-54673,Influencer,Premium Shoppers,20.0,"Email, Instagram",97898.0,6309.0,,947.0,698886.0,258.52,1.85,Tamil,10.16,Premium Shoppers,22-03-2025
NY-CMP-52224,Email,Youth,23.0,"Instagram, WhatsApp",40928.0,2095.0,662.0,388.0,232024.0,622.58,-0.04,Hindi,7.68,Working Women,02-04-2025
NY-CMP-19473,Email,Youth,16.0,"YouTube, WhatsApp",,5447.0,3134.0,2415.0,1861965.0,33.64,21.92,English,19.75,Premium Shoppers,12-07-2024
NY-CMP-36718,SEO,Premium Shoppers,,"Google, WhatsApp, Instagram",79143.0,7305.0,2950.0,906.0,199320.0,306.15,-0.28,Tamil,14.1,Working Women,31-07-2024
NY-CMP-31894,Email,Tier 2 City Customers,7.0,"Facebook, Instagram, Google",73752.0,8935.0,5041.0,2978.0,949982.0,26.5,11.04,Tamil,22.99,Tier 2 City Customers,13-11-2024
NY-CMP-17992,Paid Ads,Tier 2 City Customers,30.0,"Google, Instagram",96903.0,6463.0,2946.0,2206.0,1559642.0,83.03,7.51,Tamil,11.99,College Students,10-11-2024
NY-CMP-51674,Social Media,College Students,24.0,"Email, YouTube",35424.0,3064.0,709.0,504.0,232848.0,429.52,0.08,Tamil,12.07,Tier 2 City Customers,13-04-2025
NY-CMP-52010,Paid Ads,Premium Shoppers,6.0,WhatsApp,17462.0,2398.0,863.0,689.0,190853.0,288.08,-0.04,English,22.62,Working Women,02-07-2024
NY-CMP-37058,,Premium Shoppers,11.0,"Instagram, YouTube",53932.0,4145.0,2075.0,911.0,184022.0,91.45,1.21,Bengali,13.22,Premium Shoppers,14-08-2024
NY-CMP-48669,SEO,Premium Shoppers,21.0,"YouTube, Instagram, Facebook",21488.0,2523.0,1395.0,767.0,,203.35,1.08,English,21.8,Tier 2 City Customers,19-05-2025
NY-CMP-13623,,Premium Shoppers,28.0,"Email, WhatsApp, Facebook",38804.0,2466.0,1422.0,1053.0,805545.0,82.3,8.3,Bengali,12.73,Working Women,
NY-CMP-29056,Social Media,Premium Shoppers,25.0,Facebook,31826.0,2577.0,717.0,247.0,179322.0,257.04,1.82,,11.13,Tier 2 City Customers,15-05-2025
NY-CMP-17382,Email,Premium Shoppers,11.0,"Instagram, Email, Google",12896.0,440.0,134.0,40.0,17600.0,1742.85,,Bengali,4.76,Youth,19-03-2025
NY-CMP-43667,Email,Premium Shoppers,25.0,"YouTube, WhatsApp, Google",63249.0,1495.0,377.0,134.0,72762.0,2212.13,-0.75,Hindi,3.17,Premium Shoppers,12-12-2024
NY-CMP-46023,Influencer,Youth,26.0,Google,94795.0,4031.0,1561.0,803.0,435226.0,312.03,0.74,Bengali,6.75,Working Women,26-09-2024
NY-CMP-24493,,Youth,16.0,,12214.0,961.0,339.0,129.0,57663.0,1043.1,-0.57,English,11.7,Youth,24-12-2024
NY-CMP-15448,Influencer,Premium Shoppers,17.0,"Google, Instagram",51576.0,2437.0,544.0,208.0,101088.0,576.08,-0.16,Hindi,6.18,Premium Shoppers,02-02-2025
NY-CMP-15791,SEO,Youth,9.0,Email,71333.0,2296.0,1277.0,598.0,453284.0,195.01,2.89,Tamil,5.85,Working Women,08-12-2024
NY-CMP-15229,Paid Ads,Premium Shoppers,22.0,YouTube,79570.0,3462.0,822.0,291.0,93993.0,386.16,-0.16,English,5.75,Youth,03-04-2025
NY-CMP-56196,Paid Ads,Working Women,12.0,Facebook,34637.0,4954.0,2428.0,1432.0,1112664.0,37.71,19.6,English,25.45,College Students,12-03-2025
NY-CMP-55155,,College Students,17.0,"Google, Instagram, WhatsApp",,5456.0,1821.0,1297.0,,89.89,5.71,Hindi,16.66,Tier 2 City Customers,17-12-2024
NY-CMP-21853,Social Media,Premium Shoppers,14.0,"WhatsApp, Facebook",58207.0,5894.0,3354.0,2484.0,1982232.0,110.44,6.23,English,,College Students,12-07-2024
NY-CMP-49017,Email,Premium Shoppers,14.0,Facebook,20304.0,1457.0,851.0,386.0,121590.0,208.23,0.51,Hindi,13.27,Youth,18-12-2024
NY-CMP-27792,Influencer,Tier 2 City Customers,13.0,"WhatsApp, Instagram",99880.0,10247.0,5074.0,,2999960.0,16.65,43.44,English,19.4,Working Women,07-04-2025
NY-CMP-42417,Paid Ads,Tier 2 City Customers,,"Email, Google",86386.0,6647.0,1872.0,1184.0,312576.0,168.61,0.57,Bengali,11.23,Tier 2 City Customers,05-04-2025
NY-CMP-30183,Influencer,College Students,10.0,Instagram,35071.0,4996.0,2341.0,1745.0,537460.0,154.46,0.99,Bengali,25.9,College Students,14-06-2025
NY-CMP-20688,Social Media,Youth,11.0,"Facebook, Instagram, Email",41681.0,6170.0,2835.0,,797067.0,171.38,1.78,Tamil,25.61,Youth,19-09-2024
NY-CMP-16255,Paid Ads,Tier 2 City Customers,28.0,"Google, Facebook, Instagram",83477.0,4988.0,1264.0,1003.0,527578.0,159.94,2.29,Hindi,8.69,Tier 2 City Customers,
NY-CMP-27712,Email,Youth,13.0,"Facebook, WhatsApp, Instagram",33876.0,4898.0,1038.0,620.0,220720.0,93.12,2.82,Hindi,19.35,College Students,10-02-2025
NY-CMP-55574,Paid Ads,Tier 2 City Customers,30.0,Facebook,14610.0,2065.0,846.0,412.0,298700.0,660.84,0.1,English,22.74,Youth,26-12-2024
NY-CMP-9780,Social Media,Premium Shoppers,,Email,23346.0,1437.0,598.0,253.0,158378.0,,-0.33,Tamil,9.8,Premium Shoppers,24-10-2024
NY-CMP-55447,Influencer,College Students,11.0,"Email, Instagram, WhatsApp",85053.0,8188.0,4754.0,3465.0,807345.0,46.75,,Tamil,19.29,Working Women,
NY-CMP-23533,Email,Premium Shoppers,28.0,"YouTube, Google",50154.0,3046.0,745.0,253.0,84249.0,412.45,-0.19,English,8.06,Premium Shoppers,21-05-2025
NY-CMP-33382,Paid Ads,Premium Shoppers,19.0,Instagram,38295.0,2108.0,634.0,445.0,307940.0,383.57,0.8,Tamil,8.32,College Students,15-01-2025
NY-CMP-47885,Social Media,Youth,20.0,"WhatsApp, Email, Facebook",48815.0,2091.0,,443.0,108978.0,421.72,-0.42,Tamil,7.68,College Students,11-03-2025
NY-CMP-43396,Paid Ads,Tier 2 City Customers,7.0,"YouTube, Google",87208.0,7371.0,1690.0,620.0,310620.0,378.51,0.32,Bengali,11.1,College Students,05-03-2025
NY-CMP-36250,Influencer,Tier 2 City Customers,30.0,Email,73956.0,,1145.0,876.0,275940.0,246.11,0.28,English,5.85,Working Women,30-12-2024
NY-CMP-35667,Email,,14.0,"YouTube, Instagram, Google",75203.0,3587.0,1554.0,1205.0,414520.0,136.12,1.53,Hindi,8.44,College Students,21-12-2024
NY-CMP-49624,Social Media,Tier 2 City Customers,13.0,"Facebook, Google",,8869.0,1859.0,1060.0,,133.14,4.94,Bengali,15.39,Tier 2 City Customers,26-09-2024
NY-CMP-42704,Paid Ads,Tier 2 City Customers,14.0,WhatsApp,61552.0,6787.0,2226.0,994.0,335972.0,203.14,0.66,Hindi,16.26,Youth,06-10-2024
NY-CMP-33241,Paid Ads,College Students,24.0,Email,43417.0,4559.0,1536.0,750.0,513000.0,162.38,3.21,Bengali,15.77,Working Women,27-11-2024
