Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
PU-CMP-46851,SEO,Premium Shoppers,7.0,Instagram,38483.0,4665.0,1464.0,804.0,191352.0,254.08,-0.06,Hindi,18.02,Working Women,28-08-2024
PU-CMP-11193,,Tier 2 City Customers,8.0,"YouTube, Instagram, Google",63472.0,8133.0,2670.0,1187.0,714574.0,50.19,11.0,Bengali,18.89,Working Women,05-05-2025
PU-CMP-30694,Influencer,Youth,25.0,Google,77115.0,2230.0,1070.0,553.0,111153.0,123.7,0.62,Hindi,5.0,Tier 2 City Customers,14-11-2024
PU-CMP-9420,Paid Ads,Premium Shoppers,23.0,YouTube,44170.0,6158.0,1921.0,897.0,501423.0,322.97,0.73,Bengali,20.32,Working Women,05-05-2025
PU-CMP-35993,Social Media,College Students,15.0,"Instagram, Facebook",22705.0,3217.0,944.0,582.0,376554.0,224.34,1.88,Bengali,20.89,College Students,08-07-2024
PU-CMP-5828,Influencer,College Students,6.0,"Email, WhatsApp",37860.0,4567.0,1741.0,1146.0,,176.68,0.91,Tamil,19.69,Youth,04-10-2024
PU-CMP-2138,Email,Youth,21.0,Facebook,58044.0,4690.0,1959.0,1299.0,619623.0,42.0,10.36,Tamil,13.69,Premium Shoppers,18-03-2025
PU-CMP-14030,Social Media,Premium Shoppers,27.0,"WhatsApp, Facebook",45253.0,2108.0,767.0,554.0,387246.0,507.37,0.38,,7.58,College Students,19-05-2025
,Social Media,College Students,10.0,"Instagram, WhatsApp",66132.0,,2764.0,1596.0,884184.0,142.41,2.89,Bengali,17.04,Premium Shoppers,23-12-2024
PU-CMP-51333,Influencer,College Students,26.0,Google,69306.0,8205.0,2470.0,800.0,185600.0,279.63,,English,16.56,Premium Shoppers,15-10-2024
PU-CMP-23193,Email,Tier 2 City Customers,23.0,"Email, Facebook",44209.0,3343.0,728.0,382.0,236458.0,612.99,0.01,Hindi,10.07,Premium Shoppers,08-10-2024
PU-CMP-42014,Email,Tier 2 City Customers,21.0,,59664.0,3619.0,790.0,415.0,299215.0,360.27,1.0,Bengali,8.09,Tier 2 City Customers,28-10-2024
PU-CMP-19649,Social Media,,9.0,Google,85367.0,10463.0,4271.0,1985.0,1504630.0,45.81,15.55,Tamil,19.58,Youth,13-01-2025
PU-CMP-54822,SEO,Tier 2 City Customers,10.0,"Google, Instagram",35303.0,4695.0,2269.0,1635.0,897615.0,66.91,7.21,Tamil,24.36,College Students,24-05-2025
PU-CMP-38896,Email,Tier 2 City Customers,26.0,Email,84702.0,5553.0,1433.0,465.0,249705.0,170.08,2.16,English,8.8,Tier 2 City Customers,20-02-2025
PU-CMP-27834,Social Media,Youth,8.0,"Google, WhatsApp, Instagram",15225.0,1332.0,430.0,181.0,36200.0,1052.87,-0.81,Bengali,12.76,Tier 2 City Customers,30-03-2025
PU-CMP-30106,SEO,Working Women,21.0,Google,56091.0,4263.0,2393.0,756.0,441504.0,98.41,,English,13.21,Tier 2 City Customers,26-09-2024
PU-CMP-33918,Influencer,College Students,,Instagram,82419.0,9151.0,2523.0,2008.0,819264.0,108.85,2.75,Hindi,16.6,Tier 2 City Customers,20-09-2024
PU-CMP-16694,Email,Tier 2 City Customers,8.0,"WhatsApp, YouTube",53915.0,3626.0,760.0,375.0,188250.0,729.42,-0.31,,8.83,Working Women,20-02-2025
PU-CMP-31739,Influencer,College Students,13.0,"Instagram, WhatsApp",27065.0,2319.0,729.0,550.0,158400.0,495.89,-0.42,English,13.29,Premium Shoppers,15-08-2024
PU-CMP-31004,Paid Ads,Tier 2 City Customers,11.0,"Google, Email, YouTube",68259.0,9306.0,5143.0,2891.0,1312514.0,93.2,3.87,Hindi,25.4,Youth,01-10-2024
PU-CMP-15865,Email,Premium Shoppers,19.0,"Instagram, YouTube",73108.0,,4414.0,1862.0,510188.0,51.62,4.31,Hindi,19.54,Working Women,20-09-2024
PU-CMP-38619,Paid Ads,Premium Shoppers,17.0,"Instagram, YouTube",53702.0,2378.0,1073.0,576.0,188352.0,482.77,-0.32,Hindi,7.5,Youth,30-07-2024
PU-CMP-47703,Paid Ads,Working Women,22.0,"YouTube, Google, Instagram",92177.0,2813.0,640.0,376.0,261320.0,630.47,0.1,Tamil,4.15,Premium Shoppers,14-07-2024
PU-CMP-6428,,College Students,12.0,Facebook,33442.0,3767.0,1567.0,566.0,156782.0,235.75,0.17,Tamil,17.64,Tier 2 City Customers,13-05-2025
PU-CMP-5639,Email,College Students,10.0,Facebook,20602.0,1706.0,850.0,588.0,314580.0,294.72,0.82,Tamil,15.26,Tier 2 City Customers,14-09-2024
PU-CMP-27146,SEO,Youth,23.0,"Email, Google, Instagram",18410.0,1554.0,531.0,278.0,167634.0,309.85,0.95,English,12.84,Premium Shoppers,17-05-2025
PU-CMP-10263,SEO,Youth,14.0,Google,76419.0,4663.0,2215.0,1313.0,877084.0,175.38,2.81,Bengali,10.72,Youth,26-12-2024
PU-CMP-17022,SEO,Premium Shoppers,20.0,WhatsApp,23523.0,500.0,137.0,94.0,60066.0,1353.12,-0.53,Hindi,3.11,Youth,11-03-2025
PU-CMP-55836,Influencer,Youth,6.0,,70048.0,5444.0,,1373.0,1073686.0,60.44,11.94,Bengali,13.63,College Students,09-12-2024
PU-CMP-48245,Influencer,College Students,17.0,"WhatsApp, Instagram",74141.0,5028.0,1865.0,1454.0,505992.0,130.97,1.66,English,11.26,Premium Shoppers,04-06-2025
PU-CMP-35013,SEO,,21.0,"Email, YouTube, Google",29828.0,1454.0,375.0,238.0,151606.0,1138.25,-0.44,Tamil,6.93,Premium Shoppers,21-09-2024
PU-CMP-15129,Influencer,Tier 2 City Customers,9.0,"WhatsApp, Google",70648.0,5204.0,2259.0,1338.0,933924.0,71.94,8.7,English,12.46,Premium Shoppers,12-07-2024
PU-CMP-46590,Influencer,Youth,18.0,Facebook,76477.0,10900.0,6048.0,4405.0,1995465.0,27.51,15.47,Bengali,27.92,Tier 2 City Customers,
PU-CMP-52837,SEO,Premium Shoppers,28.0,"Facebook, WhatsApp",28149.0,2956.0,,549.0,337086.0,488.74,0.26,Tamil,17.42,Working Women,07-08-2024
PU-CMP-3579,Email,College Students,23.0,WhatsApp,,5913.0,1191.0,823.0,568693.0,353.75,0.95,English,8.51,Premium Shoppers,19-07-2024
PU-CMP-48360,Influencer,College Students,22.0,Facebook,62791.0,4740.0,2618.0,1538.0,1090442.0,123.63,4.73,English,14.17,Working Women,31-03-2025
PU-CMP-54360,,Youth,24.0,"Instagram, Email, Google",99202.0,2088.0,722.0,,103740.0,435.9,-0.43,Tamil,,Tier 2 City Customers,01-09-2024
PU-CMP-6929,Email,Premium Shoppers,17.0,"WhatsApp, Email",25501.0,2235.0,1209.0,720.0,331920.0,345.19,0.34,English,16.33,Working Women,03-03-2025
PU-CMP-28754,Paid Ads,Tier 2 City Customers,16.0,"Email, Facebook",29853.0,4266.0,1056.0,339.0,249843.0,429.08,0.72,Hindi,18.96,Working Women,20-12-2024
PU-CMP-42994,Social Media,College Students,24.0,"Email, Google",70402.0,5014.0,1432.0,1023.0,732468.0,183.4,2.9,Bengali,10.61,Youth,07-03-2025
PU-CMP-30329,SEO,Tier 2 City Customers,25.0,WhatsApp,86554.0,4429.0,1166.0,741.0,380133.0,262.41,0.95,Hindi,7.32,Premium Shoppers,09-02-2025
PU-CMP-39372,Paid Ads,Tier 2 City Customers,9.0,YouTube,97036.0,8218.0,4452.0,2740.0,1413840.0,81.77,5.31,Hindi,15.88,Premium Shoppers,10-06-2025
PU-CMP-18293,Social Media,Working Women,13.0,Email,81019.0,7778.0,4392.0,3351.0,2365806.0,41.98,15.82,,19.16,Working Women,18-05-2025
PU-CMP-39769,Influencer,Youth,10.0,"Google, WhatsApp, Email",23272.0,1331.0,293.0,121.0,41261.0,1013.54,-0.66,Bengali,7.5,Premium Shoppers,09-04-2025
PU-CMP-26253,,,27.0,"Email, Facebook",97931.0,7267.0,2559.0,1916.0,1036556.0,48.58,10.14,Bengali,11.99,Premium Shoppers,24-05-2025
PU-CMP-45233,Paid Ads,Working Women,16.0,"Instagram, Google, Facebook",35288.0,2009.0,620.0,337.0,127386.0,648.41,-0.42,Bengali,8.41,Youth,23-01-2025
PU-CMP-24187,Paid Ads,Tier 2 City Customers,25.0,"Google, YouTube, Email",58819.0,,2457.0,844.0,326628.0,198.4,0.95,Bengali,18.42,Tier 2 City Customers,05-03-2025
PU-CMP-14702,SEO,College Students,12.0,"Email, YouTube",49260.0,,1415.0,931.0,474810.0,129.29,2.94,English,16.53,Tier 2 City Customers,20-12-2024
PU-CMP-42980,Email,,19.0,"Email, WhatsApp, Google",80278.0,,2677.0,1669.0,338807.0,123.56,0.64,Bengali,13.2,Premium Shoppers,29-05-2025
PU-CMP-7948,SEO,Youth,,Google,77700.0,1816.0,564.0,325.0,78325.0,156.41,0.54,Bengali,3.48,Tier 2 City Customers,26-07-2024
PU-CMP-36448,Influencer,College Students,,"YouTube, Email, WhatsApp",23095.0,2723.0,1055.0,819.0,328419.0,361.88,0.11,Hindi,19.9,Tier 2 City Customers,25-02-2025
PU-CMP-5573,SEO,Premium Shoppers,23.0,"YouTube, WhatsApp",31920.0,3993.0,2375.0,900.0,598500.0,198.2,2.36,Tamil,22.77,Working Women,06-08-2024
PU-CMP-41382,Social Media,Tier 2 City Customers,15.0,"Instagram, Facebook, Google",95460.0,2171.0,910.0,541.0,286730.0,99.3,4.34,,3.79,College Students,
PU-CMP-34659,Social Media,,30.0,YouTube,44514.0,4242.0,1303.0,397.0,166343.0,588.86,-0.29,Bengali,13.35,Tier 2 City Customers,14-04-2025
,Paid Ads,Working Women,14.0,Facebook,42306.0,6144.0,2623.0,1642.0,407216.0,146.69,0.69,Hindi,24.6,Tier 2 City Customers,10-10-2024
PU-CMP-39708,Influencer,Premium Shoppers,15.0,"Facebook, Instagram, Email",10148.0,736.0,152.0,46.0,17986.0,3578.46,-0.89,Bengali,9.2,College Students,10-08-2024
PU-CMP-4131,Influencer,College Students,8.0,Email,17568.0,1347.0,708.0,241.0,120018.0,775.95,-0.36,English,13.07,Youth,08-06-2025
PU-CMP-32576,Influencer,Working Women,24.0,WhatsApp,69713.0,10210.0,4839.0,2550.0,1802850.0,51.25,12.8,English,25.24,Tier 2 City Customers,18-05-2025
PU-CMP-21518,,Premium Shoppers,5.0,"Email, Facebook, Instagram",,2367.0,996.0,452.0,203400.0,258.49,0.74,English,8.15,Youth,05-07-2024
PU-CMP-35230,Paid Ads,Premium Shoppers,18.0,"Instagram, Facebook, Email",56983.0,5356.0,2525.0,1547.0,994721.0,34.57,17.6,Tamil,16.55,College Students,10-08-2024
PU-CMP-42581,Email,Youth,22.0,"Email, WhatsApp, Google",57886.0,8654.0,4300.0,2933.0,1542758.0,62.02,7.48,Bengali,27.45,Youth,27-07-2024
PU-CMP-21650,Paid Ads,Working Women,13.0,Google,66120.0,5256.0,2110.0,1650.0,478500.0,33.21,7.73,English,13.64,Youth,09-02-2025
PU-CMP-35291,Email,,8.0,Instagram,89788.0,11436.0,2573.0,1964.0,465468.0,148.21,0.6,Tamil,17.79,College Students,12-03-2025
PU-CMP-30575,Social Media,Working Women,6.0,"Google, Facebook, Instagram",40781.0,3241.0,1708.0,653.0,231162.0,458.04,-0.23,,13.74,Tier 2 City Customers,06-01-2025
PU-CMP-40588,Influencer,Premium Shoppers,12.0,"Email, Facebook",83826.0,10665.0,4700.0,1633.0,718520.0,,2.11,Tamil,20.28,Tier 2 City Customers,19-02-2025
PU-CMP-20127,Influencer,Tier 2 City Customers,7.0,"Google, Instagram",41223.0,4145.0,1429.0,491.0,329461.0,209.01,2.21,Bengali,14.71,Youth,12-03-2025
PU-CMP-1998,Influencer,Working Women,19.0,Facebook,33325.0,2358.0,786.0,584.0,272144.0,,1.29,English,11.19,College Students,28-08-2024
PU-CMP-25675,SEO,Tier 2 City Customers,25.0,Email,63285.0,5461.0,,1223.0,364454.0,229.32,0.3,Bengali,13.45,Premium Shoppers,26-10-2024
PU-CMP-44765,Social Media,Premium Shoppers,14.0,"Facebook, Instagram",17713.0,,181.0,124.0,57040.0,945.78,-0.51,Hindi,4.8,Working Women,23-01-2025
PU-CMP-39766,Influencer,Premium Shoppers,9.0,Facebook,33697.0,3682.0,1028.0,507.0,248430.0,,1.58,Bengali,15.48,Premium Shoppers,11-06-2025
PU-CMP-41135,SEO,Premium Shoppers,29.0,"YouTube, Instagram, WhatsApp",37485.0,4069.0,1865.0,657.0,254259.0,173.93,1.23,English,17.58,Working Women,06-11-2024
PU-CMP-36112,Paid Ads,Working Women,12.0,Facebook,68336.0,9311.0,5459.0,1722.0,1107246.0,91.93,5.99,Bengali,24.13,Premium Shoppers,09-10-2024
PU-CMP-3515,Email,Working Women,16.0,Instagram,58672.0,7010.0,2925.0,1268.0,678380.0,163.26,2.28,Tamil,19.09,College Students,08-08-2024
PU-CMP-47299,Social Media,Youth,18.0,Email,45490.0,4395.0,1390.0,677.0,448851.0,153.21,3.33,Bengali,14.21,,07-07-2024
PU-CMP-9490,SEO,Premium Shoppers,22.0,"Facebook, WhatsApp, Email",92707.0,6774.0,3739.0,2196.0,1578924.0,119.95,4.99,Bengali,13.71,Tier 2 City Customers,
PU-CMP-52298,Paid Ads,College Students,17.0,"Google, Email, YouTube",80083.0,8485.0,4953.0,2219.0,1564395.0,115.83,5.09,Bengali,19.55,Working Women,18-11-2024
PU-CMP-43513,Influencer,Premium Shoppers,30.0,"Google, Facebook, Instagram",87027.0,9525.0,5579.0,,1382856.0,120.02,5.12,English,19.52,Working Women,17-09-2024
PU-CMP-27343,Influencer,Youth,6.0,Email,76118.0,4359.0,2400.0,770.0,,193.79,2.47,Hindi,9.89,Working Women,14-06-2025
PU-CMP-42040,Influencer,Youth,10.0,"YouTube, Facebook, Google",49324.0,1165.0,352.0,247.0,190684.0,1005.94,-0.23,Tamil,3.58,College Students,13-07-2024
PU-CMP-38156,Social Media,Tier 2 City Customers,15.0,"Instagram, WhatsApp, Email",40156.0,5831.0,1747.0,1175.0,511125.0,53.96,7.06,Tamil,21.8,,27-02-2025
PU-CMP-37543,SEO,Working Women,30.0,"Email, Facebook",30013.0,2144.0,1128.0,614.0,400942.0,96.63,5.76,Bengali,12.95,College Students,16-11-2024
PU-CMP-52055,Influencer,Tier 2 City Customers,8.0,"YouTube, Google",67750.0,2399.0,916.0,392.0,100352.0,179.63,0.43,Bengali,5.47,Premium Shoppers,25-04-2025
PU-CMP-56543,Social Media,Youth,11.0,"YouTube, Facebook, WhatsApp",47303.0,3290.0,1157.0,,628520.0,123.24,,Tamil,11.15,Tier 2 City Customers,07-06-2025
PU-CMP-46474,Email,Premium Shoppers,29.0,"YouTube, Facebook, Google",97846.0,5166.0,2065.0,924.0,291984.0,270.03,0.17,Bengali,8.33,Tier 2 City Customers,22-01-2025
PU-CMP-7978,Social Media,Working Women,7.0,"WhatsApp, Email, YouTube",12911.0,397.0,,129.0,69918.0,1353.16,-0.6,English,5.5,Tier 2 City Customers,29-01-2025
PU-CMP-17563,Social Media,Tier 2 City Customers,17.0,"WhatsApp, Facebook",99072.0,6012.0,2534.0,1855.0,654815.0,,4.18,Hindi,10.5,Premium Shoppers,03-02-2025
PU-CMP-29681,Email,Premium Shoppers,9.0,Instagram,73476.0,7129.0,3336.0,2383.0,636261.0,90.47,1.95,Hindi,17.49,Tier 2 City Customers,17-03-2025
PU-CMP-33652,SEO,Premium Shoppers,14.0,"YouTube, Email",19413.0,948.0,331.0,153.0,33201.0,1148.6,-0.81,English,7.38,Premium Shoppers,13-11-2024
PU-CMP-29622,Email,Tier 2 City Customers,9.0,Facebook,58122.0,,1096.0,452.0,231876.0,,0.54,Hindi,7.74,Tier 2 City Customers,11-02-2025
PU-CMP-4502,,Working Women,19.0,Instagram,,8095.0,4826.0,3079.0,1776583.0,57.43,9.05,English,21.86,College Students,15-04-2025
PU-CMP-29617,Paid Ads,Premium Shoppers,16.0,Google,56265.0,7742.0,4613.0,2008.0,1379496.0,76.2,8.02,,25.53,Premium Shoppers,20-05-2025
PU-CMP-33900,Social Media,Tier 2 City Customers,12.0,"Instagram, Facebook, Google",39963.0,2558.0,676.0,514.0,278588.0,166.79,2.25,Bengali,9.38,Youth,19-07-2024
PU-CMP-1914,Paid Ads,College Students,24.0,Instagram,89353.0,1982.0,854.0,,253487.0,229.29,0.76,,3.88,Youth,10-07-2024
PU-CMP-38162,Email,College Students,12.0,"Email, Google, YouTube",44505.0,2003.0,855.0,,133518.0,218.34,0.06,English,7.72,Tier 2 City Customers,10-09-2024
PU-CMP-45303,Paid Ads,College Students,11.0,"Email, Instagram, Facebook",33481.0,744.0,315.0,213.0,165501.0,1287.77,-0.4,English,3.8,Youth,08-06-2025
PU-CMP-26337,Email,Youth,13.0,"Instagram, Email",83874.0,3190.0,1801.0,634.0,460284.0,338.97,1.14,English,6.71,,20-08-2024
PU-CMP-44529,Influencer,College Students,20.0,"Google, Email, Instagram",23914.0,,906.0,567.0,277263.0,354.07,0.38,English,16.78,Working Women,04-03-2025
PU-CMP-49258,Email,Premium Shoppers,24.0,"Facebook, Google, Email",97534.0,13792.0,7887.0,2598.0,898908.0,19.62,16.64,Bengali,24.89,Premium Shoppers,26-03-2025
PU-CMP-6936,Paid Ads,Youth,5.0,WhatsApp,91588.0,11115.0,3675.0,1351.0,968667.0,181.72,2.95,Hindi,17.62,Working Women,27-07-2024
PU-CMP-52952,SEO,College Students,21.0,"Google, Instagram, Email",74196.0,6474.0,1345.0,1024.0,418816.0,174.56,1.34,Bengali,11.92,Youth,27-11-2024
PU-CMP-41360,Social Media,Working Women,29.0,"YouTube, Instagram",32819.0,3433.0,943.0,592.0,254560.0,271.77,0.58,English,15.14,College Students,13-10-2024
PU-CMP-37128,Influencer,College Students,30.0,"Google, Facebook, YouTube",61281.0,,,1662.0,546798.0,33.42,8.85,Hindi,14.53,College Students,09-09-2024
PU-CMP-32140,Influencer,Tier 2 City Customers,26.0,Email,74240.0,1593.0,902.0,524.0,,446.87,0.44,Bengali,,College Students,17-05-2025
PU-CMP-56331,Paid Ads,College Students,,Email,61476.0,1981.0,,849.0,466950.0,190.03,1.89,English,6.5,Tier 2 City Customers,11-09-2024
PU-CMP-31864,Social Media,Youth,22.0,"Google, YouTube",84258.0,11063.0,5002.0,2138.0,838096.0,43.17,8.08,Hindi,21.6,Working Women,19-03-2025
PU-CMP-39120,Email,Working Women,8.0,"Google, Email",77023.0,3020.0,1801.0,1218.0,722274.0,162.09,2.66,Hindi,7.84,Premium Shoppers,25-10-2024
PU-CMP-34432,Influencer,Working Women,12.0,"WhatsApp, Email, Google",92650.0,11618.0,6073.0,2684.0,1371524.0,96.58,4.29,Tamil,21.99,College Students,06-02-2025
PU-CMP-8401,Social Media,Tier 2 City Customers,5.0,YouTube,15305.0,638.0,305.0,233.0,,469.17,0.37,Tamil,7.68,Youth,14-05-2025
PU-CMP-47290,Influencer,Premium Shoppers,12.0,Google,82963.0,7865.0,1670.0,759.0,371910.0,138.97,2.53,Hindi,12.41,Working Women,29-10-2024
PU-CMP-55295,Influencer,Working Women,20.0,Facebook,37056.0,1377.0,396.0,,47400.0,1027.24,-0.77,,5.32,College Students,21-01-2025
PU-CMP-42056,Influencer,Premium Shoppers,19.0,"Facebook, YouTube",98078.0,12506.0,2801.0,1408.0,321024.0,45.51,4.01,English,17.04,Tier 2 City Customers,05-09-2024
PU-CMP-36876,SEO,Youth,,"Instagram, Email, WhatsApp",75416.0,,6472.0,2423.0,516099.0,43.22,3.93,Tamil,26.7,,03-06-2025
PU-CMP-25906,Paid Ads,Working Women,27.0,"WhatsApp, Google",94442.0,12254.0,6286.0,2111.0,519306.0,108.06,1.28,Tamil,21.87,College Students,23-01-2025
PU-CMP-52577,Paid Ads,Premium Shoppers,13.0,"Instagram, Google, YouTube",65161.0,3871.0,1696.0,718.0,522704.0,,1.15,Hindi,9.65,Premium Shoppers,10-12-2024
PU-CMP-52285,Email,,29.0,,46244.0,2671.0,842.0,611.0,304278.0,172.16,1.89,Hindi,8.92,Premium Shoppers,24-10-2024
PU-CMP-37441,Email,Premium Shoppers,24.0,"Facebook, Google",51494.0,2094.0,1110.0,,657397.0,356.97,1.22,Tamil,7.83,,18-04-2025
PU-CMP-51668,Social Media,,20.0,YouTube,92287.0,6787.0,2705.0,1654.0,1214036.0,161.59,3.54,Tamil,12.08,Working Women,28-03-2025
PU-CMP-36589,Email,Youth,5.0,"Email, WhatsApp",66730.0,5130.0,1761.0,699.0,448758.0,331.59,0.94,Hindi,11.37,Tier 2 City Customers,25-05-2025
PU-CMP-54673,Influencer,College Students,29.0,"Email, WhatsApp, Instagram",81453.0,6603.0,3436.0,1548.0,1034064.0,89.0,6.51,Hindi,14.23,Premium Shoppers,
PU-CMP-52224,SEO,College Students,23.0,"YouTube, Email",,2601.0,876.0,483.0,275310.0,196.42,1.9,Bengali,21.06,College Students,20-05-2025
PU-CMP-19473,SEO,College Students,5.0,"YouTube, Instagram, Google",20398.0,1928.0,720.0,524.0,364704.0,404.81,0.72,English,15.55,Working Women,02-07-2024
PU-CMP-36718,Email,Working Women,7.0,"Facebook, YouTube, Google",51858.0,6093.0,2947.0,957.0,469887.0,261.12,0.88,Hindi,19.28,College Students,04-04-2025
,SEO,Premium Shoppers,8.0,"Google, Email, WhatsApp",20941.0,1116.0,500.0,298.0,161814.0,729.21,-0.26,,9.14,,17-09-2024
PU-CMP-17992,Paid Ads,Premium Shoppers,18.0,WhatsApp,25762.0,2541.0,935.0,290.0,118610.0,853.83,-0.52,,14.62,College Students,16-12-2024
PU-CMP-51674,Influencer,Youth,14.0,"Google, Email, Facebook",65563.0,9802.0,4828.0,3041.0,1344122.0,98.48,3.49,Tamil,26.95,College Students,20-04-2025
PU-CMP-52010,Social Media,Youth,6.0,"Google, Instagram, Email",99406.0,13624.0,7686.0,3923.0,2134112.0,36.63,13.85,Bengali,25.38,Working Women,13-03-2025
PU-CMP-37058,Social Media,Premium Shoppers,8.0,"YouTube, WhatsApp",30839.0,2530.0,751.0,466.0,,579.95,-0.48,English,,Tier 2 City Customers,26-12-2024
PU-CMP-48669,Paid Ads,Premium Shoppers,16.0,"WhatsApp, YouTube, Facebook",64509.0,6655.0,3630.0,,634942.0,,,Tamil,18.83,Premium Shoppers,15-10-2024
PU-CMP-13623,Email,Working Women,24.0,YouTube,94857.0,,2534.0,1295.0,292670.0,107.28,1.11,Tamil,,College Students,23-03-2025
PU-CMP-29056,Email,Premium Shoppers,29.0,"YouTube, Instagram",26216.0,,643.0,349.0,151466.0,332.69,0.3,Hindi,8.37,Working Women,11-10-2024
PU-CMP-17382,Paid Ads,College Students,15.0,Instagram,97834.0,5126.0,1661.0,1041.0,387252.0,165.01,1.25,English,8.0,College Students,28-11-2024
PU-CMP-43667,Paid Ads,Working Women,13.0,"Google, Facebook, WhatsApp",40092.0,4675.0,2457.0,1584.0,1119888.0,56.37,11.54,Hindi,21.74,Working Women,11-01-2025
PU-CMP-46023,Influencer,Premium Shoppers,28.0,WhatsApp,22256.0,1301.0,469.0,335.0,190280.0,646.86,-0.12,Bengali,9.46,Tier 2 City Customers,12-01-2025
PU-CMP-24493,Paid Ads,College Students,23.0,"YouTube, Google, Facebook",52676.0,4957.0,1844.0,1434.0,936402.0,51.18,11.76,English,15.63,College Students,26-08-2024
PU-CMP-15448,Influencer,College Students,8.0,"Facebook, Google",26846.0,3567.0,1806.0,1101.0,236715.0,118.9,0.81,Hindi,24.12,Working Women,12-02-2025
PU-CMP-15791,Social Media,Tier 2 City Customers,24.0,Google,89301.0,3192.0,1186.0,810.0,269730.0,198.37,0.68,English,5.81,Premium Shoppers,
PU-CMP-15229,Email,,26.0,WhatsApp,36866.0,4361.0,1290.0,985.0,715110.0,233.3,2.11,Tamil,18.0,Premium Shoppers,11-03-2025
PU-CMP-56196,Email,College Students,23.0,Email,75858.0,6771.0,1955.0,,791250.0,,2.32,Tamil,12.89,Premium Shoppers,29-05-2025
PU-CMP-55155,SEO,College Students,28.0,"YouTube, WhatsApp",97235.0,,1393.0,514.0,329988.0,459.06,0.4,Tamil,6.65,College Students,20-09-2024
PU-CMP-21853,Social Media,Working Women,6.0,"Google, Email",74719.0,2875.0,1483.0,576.0,381888.0,446.23,0.49,,6.6,Premium Shoppers,21-11-2024
PU-CMP-49017,Email,College Students,14.0,YouTube,95010.0,12064.0,5621.0,4005.0,1217520.0,21.64,,Hindi,22.83,College Students,30-09-2024
PU-CMP-27792,Email,Youth,8.0,WhatsApp,48298.0,1569.0,843.0,647.0,182454.0,191.35,0.47,English,6.33,College Students,23-09-2024
PU-CMP-42417,Email,Working Women,20.0,"Instagram, Google",36382.0,3815.0,1451.0,948.0,203820.0,123.06,0.75,Bengali,17.08,Working Women,03-04-2025
PU-CMP-30183,SEO,Premium Shoppers,17.0,Instagram,48032.0,4900.0,2345.0,,911808.0,92.19,5.25,Hindi,18.38,Youth,19-08-2024
PU-CMP-20688,SEO,Working Women,21.0,"Google, Email",49279.0,2444.0,811.0,588.0,180516.0,368.77,-0.17,Bengali,7.8,Premium Shoppers,21-05-2025
PU-CMP-16255,Email,Youth,,"Facebook, Email",24854.0,3019.0,1674.0,748.0,,190.25,0.57,Hindi,21.89,Working Women,25-09-2024
PU-CMP-27712,Paid Ads,,29.0,"Google, Email, YouTube",86070.0,12832.0,3963.0,1668.0,1147584.0,99.65,5.9,Hindi,21.45,Youth,22-07-2024
PU-CMP-55574,Email,College Students,7.0,"Google, Instagram, YouTube",23281.0,813.0,282.0,209.0,130207.0,1131.24,-0.45,Tamil,5.6,Youth,26-11-2024
PU-CMP-9780,Influencer,Working Women,8.0,Facebook,13338.0,787.0,161.0,122.0,73688.0,1557.75,-0.61,Tamil,8.02,Tier 2 City Customers,15-10-2024
PU-CMP-55447,SEO,,11.0,Google,65910.0,8036.0,3240.0,,586340.0,138.35,1.75,Tamil,19.45,Premium Shoppers,21-10-2024
PU-CMP-23533,Influencer,Youth,21.0,,31272.0,,1562.0,1191.0,277503.0,176.0,0.32,Hindi,23.71,Youth,23-03-2025
PU-CMP-33382,Influencer,Youth,,"Email, Instagram",22968.0,1499.0,531.0,192.0,102720.0,1280.25,-0.58,Tamil,9.67,College Students,17-11-2024
PU-CMP-47885,Email,Premium Shoppers,9.0,"WhatsApp, Instagram, Email",63094.0,4225.0,2533.0,1235.0,594035.0,177.63,1.71,Tamil,12.67,Tier 2 City Customers,10-02-2025
PU-CMP-43396,SEO,Working Women,20.0,Google,25771.0,1647.0,550.0,399.0,110124.0,264.23,0.04,Tamil,10.07,College Students,10-07-2024
PU-CMP-36250,Email,,18.0,"YouTube, WhatsApp",96815.0,11859.0,3969.0,1616.0,510656.0,53.31,,Hindi,18.02,Youth,21-07-2024
PU-CMP-35667,Email,Tier 2 City Customers,8.0,"Google, Instagram",,11273.0,3611.0,2504.0,681088.0,56.49,3.82,English,18.84,Tier 2 City Customers,01-11-2024
