Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
TI-CMP-30694,Social Media,Youth,10.0,"YouTube, Google, WhatsApp",11036.0,636.0,214.0,136.0,87040.0,1320.93,-0.52,Bengali,8.93,Youth,28-08-2024
TI-CMP-9420,Paid Ads,College Students,12.0,Email,56773.0,2929.0,1518.0,869.0,536173.0,278.13,1.22,Tamil,9.36,Tier 2 City Customers,01-02-2025
TI-CMP-35993,Email,College Students,26.0,YouTube,93288.0,11887.0,3891.0,1935.0,514710.0,134.34,0.98,Tamil,18.99,Working Women,14-09-2024
TI-CMP-5828,SEO,Youth,5.0,"Google, Email",63455.0,4255.0,1869.0,833.0,262395.0,251.72,0.25,Tamil,10.96,Working Women,27-11-2024
TI-CMP-2138,Paid Ads,,6.0,"WhatsApp, Email",26660.0,1138.0,668.0,302.0,135598.0,702.8,-0.36,Bengali,7.91,Working Women,
TI-CMP-14030,Paid Ads,Premium Shoppers,5.0,"WhatsApp, Email, Google",62707.0,6654.0,3573.0,1371.0,1030992.0,166.47,3.52,Hindi,18.5,Premium Shoppers,17-03-2025
TI-CMP-14819,SEO,Working Women,23.0,"Email, WhatsApp",78063.0,5336.0,2277.0,1639.0,463837.0,174.26,0.62,English,11.85,Premium Shoppers,
TI-CMP-51333,Social Media,Premium Shoppers,25.0,"Email, YouTube",57838.0,5538.0,2157.0,708.0,521796.0,356.15,1.07,Hindi,14.53,Premium Shoppers,24-11-2024
TI-CMP-23193,Email,Working Women,18.0,"WhatsApp, Instagram",93503.0,3197.0,667.0,328.0,86264.0,671.77,-0.61,Tamil,4.48,,03-02-2025
TI-CMP-42014,Paid Ads,,21.0,"Facebook, Instagram, Google",95609.0,6052.0,1633.0,,212744.0,451.92,,English,8.59,,24-11-2024
TI-CMP-19649,SEO,Premium Shoppers,,"Facebook, WhatsApp, Email",76071.0,5529.0,2977.0,1458.0,616734.0,184.31,1.3,Bengali,13.1,Youth,26-08-2024
TI-CMP-54822,SEO,College Students,18.0,"WhatsApp, Google, Facebook",97048.0,4395.0,1495.0,1065.0,323760.0,164.77,0.84,English,,Premium Shoppers,23-10-2024
TI-CMP-38896,Email,Premium Shoppers,30.0,WhatsApp,31790.0,2773.0,994.0,408.0,239088.0,535.29,0.09,Tamil,13.13,Working Women,31-08-2024
TI-CMP-27834,Paid Ads,Youth,13.0,"YouTube, Facebook, Email",53981.0,5083.0,2315.0,730.0,368650.0,258.75,0.95,English,15.06,Working Women,13-05-2025
TI-CMP-30106,SEO,College Students,12.0,"Facebook, Instagram, Email",16043.0,1580.0,807.0,446.0,291238.0,275.52,1.37,Tamil,17.66,Premium Shoppers,31-05-2025
TI-CMP-33918,Paid Ads,,14.0,"Email, Instagram",69258.0,9973.0,3811.0,2265.0,,50.61,9.18,English,23.17,College Students,25-09-2024
TI-CMP-16694,SEO,Youth,17.0,Facebook,42410.0,4666.0,1586.0,1097.0,799713.0,207.58,2.51,Tamil,17.33,,27-05-2025
TI-CMP-31739,Influencer,Premium Shoppers,19.0,"Instagram, WhatsApp, Facebook",72331.0,6148.0,3045.0,1709.0,,37.78,7.76,Hindi,15.07,Premium Shoppers,29-03-2025
TI-CMP-31004,Paid Ads,Working Women,18.0,YouTube,55809.0,,1725.0,724.0,149144.0,242.07,-0.15,,14.59,Youth,04-01-2025
TI-CMP-15865,Paid Ads,Tier 2 City Customers,14.0,Google,83870.0,11460.0,5275.0,,896512.0,58.28,6.07,Tamil,22.55,Tier 2 City Customers,30-11-2024
TI-CMP-38619,Email,Youth,24.0,Facebook,56675.0,8319.0,2987.0,2362.0,576328.0,82.56,1.96,Bengali,24.12,College Students,16-07-2024
TI-CMP-47703,,Premium Shoppers,30.0,Instagram,38864.0,4479.0,2195.0,1205.0,357885.0,162.64,0.83,Bengali,20.27,Youth,01-12-2024
TI-CMP-6428,Paid Ads,Premium Shoppers,15.0,,36940.0,751.0,207.0,98.0,42532.0,1119.21,-0.61,English,2.86,College Students,21-09-2024
TI-CMP-5639,SEO,Premium Shoppers,29.0,YouTube,51125.0,3188.0,1163.0,641.0,448059.0,198.3,2.52,Bengali,9.76,Working Women,05-03-2025
TI-CMP-27146,Influencer,Working Women,6.0,Email,98365.0,4609.0,1518.0,946.0,278124.0,275.74,0.07,Hindi,7.19,College Students,08-02-2025
,Email,Tier 2 City Customers,5.0,Google,14378.0,1022.0,576.0,427.0,,161.98,2.9,Tamil,14.08,Working Women,01-06-2025
TI-CMP-17022,Social Media,Youth,6.0,"YouTube, Email",42431.0,1692.0,880.0,636.0,437568.0,114.61,5.0,Hindi,7.56,Youth,13-08-2024
TI-CMP-55836,Paid Ads,Premium Shoppers,23.0,"Email, YouTube",19388.0,1575.0,631.0,198.0,110484.0,274.75,,English,12.4,Working Women,29-04-2025
TI-CMP-48245,Email,Premium Shoppers,12.0,"YouTube, Facebook",67089.0,7883.0,2250.0,961.0,519901.0,66.29,7.16,Hindi,,Working Women,15-03-2025
TI-CMP-35013,Social Media,Working Women,16.0,"YouTube, WhatsApp",52438.0,7495.0,4026.0,2209.0,625147.0,132.16,,Tamil,26.18,Tier 2 City Customers,01-03-2025
TI-CMP-15129,SEO,College Students,11.0,"YouTube, WhatsApp",97524.0,4595.0,1784.0,1174.0,372158.0,246.22,0.29,Bengali,7.74,Tier 2 City Customers,07-08-2024
TI-CMP-46590,Influencer,Premium Shoppers,17.0,Facebook,65427.0,4147.0,1484.0,627.0,286539.0,358.66,0.27,Tamil,9.56,College Students,04-07-2024
TI-CMP-52837,SEO,Premium Shoppers,23.0,Facebook,60811.0,6598.0,3000.0,1464.0,749568.0,62.98,7.13,English,18.19,College Students,13-04-2025
TI-CMP-3579,Social Media,Tier 2 City Customers,19.0,"Email, YouTube, WhatsApp",29426.0,,606.0,465.0,159030.0,199.74,0.71,English,12.2,Youth,13-05-2025
TI-CMP-48360,Paid Ads,Youth,5.0,Facebook,47940.0,5357.0,3165.0,1044.0,220284.0,113.88,0.85,English,19.95,College Students,25-11-2024
TI-CMP-54360,Email,Premium Shoppers,,"WhatsApp, Email",38895.0,3766.0,1843.0,1136.0,343072.0,,3.66,Tamil,17.34,,04-06-2025
TI-CMP-6929,Paid Ads,College Students,22.0,"Email, WhatsApp, YouTube",97884.0,4987.0,2688.0,1348.0,703656.0,74.08,6.05,Hindi,9.22,Working Women,16-01-2025
TI-CMP-28754,Social Media,Working Women,20.0,"Facebook, WhatsApp, Email",42761.0,6409.0,3451.0,1899.0,926712.0,57.05,7.55,English,27.5,Youth,
TI-CMP-42994,Social Media,Tier 2 City Customers,7.0,,42816.0,5626.0,3096.0,1280.0,312320.0,,0.04,Tamil,23.36,Premium Shoppers,04-06-2025
TI-CMP-30329,Email,College Students,27.0,"Email, Google",18348.0,811.0,338.0,165.0,83655.0,1320.24,-0.62,Tamil,7.16,Tier 2 City Customers,16-07-2024
TI-CMP-39372,SEO,Working Women,29.0,"Google, Email, WhatsApp",69064.0,1488.0,448.0,201.0,127434.0,1197.12,-0.47,Bengali,3.09,Youth,14-05-2025
TI-CMP-18293,Influencer,Youth,,"Instagram, Email, Google",18925.0,2444.0,834.0,655.0,140825.0,224.41,-0.04,Bengali,20.78,Youth,18-02-2025
TI-CMP-39769,SEO,Working Women,6.0,"Email, Facebook",55111.0,3756.0,1839.0,648.0,143208.0,83.49,1.65,Bengali,11.33,Tier 2 City Customers,13-01-2025
TI-CMP-26253,Influencer,College Students,27.0,"Facebook, WhatsApp",57639.0,1350.0,745.0,313.0,175906.0,423.0,,English,4.18,Youth,10-01-2025
TI-CMP-45233,SEO,Premium Shoppers,24.0,"YouTube, Instagram, Email",68982.0,3214.0,643.0,352.0,74976.0,420.21,-0.49,Hindi,6.1,College Students,14-04-2025
TI-CMP-24187,Social Media,Premium Shoppers,5.0,Email,83328.0,7968.0,2131.0,1292.0,627912.0,151.81,2.2,Tamil,13.67,Tier 2 City Customers,06-03-2025
TI-CMP-14702,,Youth,18.0,Google,99554.0,5005.0,2775.0,1546.0,372586.0,173.44,0.39,Tamil,9.37,Tier 2 City Customers,12-11-2024
TI-CMP-42980,,Youth,6.0,,33644.0,2997.0,1159.0,681.0,277167.0,127.38,2.2,,14.38,,08-02-2025
TI-CMP-7948,Social Media,,30.0,"Facebook, Email",18116.0,1050.0,468.0,296.0,170496.0,479.63,0.2,Hindi,10.01,Premium Shoppers,23-04-2025
TI-CMP-36448,Influencer,Youth,22.0,Google,88427.0,4002.0,,1008.0,739872.0,63.76,10.51,Hindi,8.05,College Students,20-10-2024
,Social Media,Tier 2 City Customers,7.0,"WhatsApp, Instagram, Google",80361.0,8320.0,4436.0,2085.0,1590855.0,112.95,5.76,Tamil,,Tier 2 City Customers,06-03-2025
TI-CMP-41382,Email,Working Women,28.0,Facebook,22355.0,2905.0,738.0,272.0,119952.0,980.66,-0.55,Bengali,17.51,,23-05-2025
TI-CMP-34659,Email,College Students,21.0,YouTube,53527.0,4490.0,1295.0,482.0,,129.37,2.1,English,11.71,Working Women,19-10-2024
TI-CMP-48741,Email,Premium Shoppers,27.0,"Facebook, Instagram",95369.0,5466.0,1212.0,453.0,163986.0,458.31,-0.21,Tamil,7.48,Youth,31-03-2025
TI-CMP-39708,Email,Tier 2 City Customers,8.0,Facebook,,2539.0,777.0,482.0,96882.0,414.61,-0.52,Tamil,4.1,Working Women,18-08-2024
TI-CMP-4131,Social Media,College Students,22.0,"Facebook, Instagram",11028.0,729.0,365.0,189.0,75222.0,1389.38,-0.71,English,11.63,Working Women,31-12-2024
TI-CMP-32576,SEO,Youth,7.0,,59343.0,7083.0,4210.0,1826.0,681098.0,97.34,,English,,Youth,21-05-2025
TI-CMP-21518,Paid Ads,Youth,12.0,Instagram,16109.0,1889.0,1052.0,555.0,305250.0,95.04,4.79,Hindi,21.7,College Students,09-10-2024
TI-CMP-35230,Social Media,Working Women,9.0,"WhatsApp, Email",90621.0,6968.0,1649.0,574.0,213528.0,431.37,-0.14,Tamil,10.14,,12-07-2024
TI-CMP-42581,Email,College Students,26.0,"YouTube, Instagram",71837.0,4348.0,2450.0,803.0,542828.0,203.24,2.33,Hindi,10.58,Working Women,21-02-2025
TI-CMP-21650,,Working Women,5.0,"Google, Instagram, WhatsApp",69034.0,2911.0,989.0,384.0,273024.0,524.54,0.36,Bengali,6.21,,10-03-2025
TI-CMP-35291,Email,Premium Shoppers,8.0,Email,60118.0,6404.0,1561.0,1096.0,,236.55,0.15,Hindi,15.07,College Students,22-03-2025
TI-CMP-30575,Social Media,Working Women,12.0,"Google, YouTube, Instagram",94937.0,8078.0,3295.0,2161.0,1506217.0,107.93,5.46,Hindi,,Tier 2 City Customers,13-01-2025
TI-CMP-40588,Social Media,Youth,26.0,Instagram,77324.0,7659.0,1737.0,875.0,570500.0,280.27,1.33,English,13.28,College Students,
TI-CMP-20127,SEO,Youth,20.0,Instagram,35423.0,1956.0,686.0,360.0,133200.0,516.61,-0.28,Hindi,8.47,College Students,07-10-2024
TI-CMP-1998,Email,Premium Shoppers,15.0,"WhatsApp, Instagram",87548.0,7899.0,1621.0,980.0,427280.0,205.59,1.12,,11.99,College Students,12-01-2025
TI-CMP-25675,Social Media,College Students,29.0,"WhatsApp, Email",10867.0,271.0,120.0,55.0,11990.0,5374.31,-0.96,Hindi,4.1,College Students,25-05-2025
TI-CMP-44765,Paid Ads,Working Women,,"Email, WhatsApp",12138.0,1750.0,710.0,227.0,54253.0,604.85,-0.6,Bengali,22.14,Premium Shoppers,14-03-2025
TI-CMP-39766,Influencer,Youth,30.0,Google,24567.0,1307.0,488.0,237.0,148125.0,654.01,-0.04,English,8.27,Premium Shoppers,29-05-2025
TI-CMP-41135,Email,Youth,29.0,"Google, Email, Instagram",42443.0,3682.0,929.0,482.0,331134.0,605.3,0.13,English,12.0,Premium Shoppers,12-11-2024
TI-CMP-36112,SEO,Premium Shoppers,30.0,"Facebook, YouTube",33599.0,3491.0,806.0,609.0,476238.0,149.74,4.22,English,14.6,Working Women,23-09-2024
TI-CMP-3515,Social Media,Youth,12.0,YouTube,56585.0,5707.0,2409.0,1268.0,783624.0,,2.65,Hindi,16.58,Youth,24-08-2024
TI-CMP-47299,SEO,Working Women,,YouTube,49127.0,2810.0,609.0,218.0,172220.0,1363.32,-0.42,English,7.4,Premium Shoppers,29-10-2024
TI-CMP-9490,Influencer,Premium Shoppers,17.0,"Facebook, Email",62055.0,5651.0,3314.0,2442.0,551892.0,38.99,4.8,Hindi,18.38,Working Women,29-03-2025
,Paid Ads,Premium Shoppers,5.0,"Facebook, YouTube, Email",47469.0,1530.0,603.0,310.0,127100.0,858.53,-0.52,Tamil,5.15,Tier 2 City Customers,07-10-2024
TI-CMP-43513,SEO,Tier 2 City Customers,11.0,"YouTube, Google, Instagram",,1833.0,771.0,529.0,167164.0,105.12,2.01,English,,Youth,06-03-2025
TI-CMP-27343,,Youth,9.0,Instagram,94272.0,12444.0,6596.0,4315.0,2040995.0,51.78,8.13,,24.77,Premium Shoppers,30-08-2024
TI-CMP-42040,SEO,Youth,13.0,,37503.0,,1070.0,330.0,146190.0,371.02,0.19,English,10.84,Premium Shoppers,22-12-2024
TI-CMP-38156,Email,Youth,27.0,"Google, YouTube",45349.0,1447.0,357.0,195.0,119730.0,678.56,-0.1,English,4.41,Working Women,01-03-2025
TI-CMP-37543,Email,Tier 2 City Customers,14.0,Google,84842.0,9626.0,2760.0,1482.0,,192.21,0.73,Bengali,16.35,Working Women,24-09-2024
TI-CMP-52055,Paid Ads,Tier 2 City Customers,17.0,YouTube,37104.0,5560.0,,1097.0,827138.0,62.49,11.07,Bengali,26.82,Tier 2 City Customers,
TI-CMP-56543,Email,College Students,21.0,,61481.0,6356.0,3639.0,1942.0,1510876.0,71.85,9.83,Tamil,19.42,College Students,28-04-2025
TI-CMP-46474,Influencer,College Students,29.0,"WhatsApp, Google, Instagram",92437.0,3772.0,1334.0,,327750.0,491.84,0.16,Bengali,6.15,College Students,21-02-2025
TI-CMP-7978,Social Media,Premium Shoppers,12.0,"Facebook, Email",94598.0,11197.0,4501.0,2361.0,592611.0,48.66,4.16,Bengali,19.09,College Students,20-10-2024
,Paid Ads,College Students,16.0,Google,96080.0,3278.0,969.0,576.0,187776.0,150.79,1.16,Tamil,5.02,College Students,20-09-2024
TI-CMP-29681,Social Media,Youth,19.0,"YouTube, Instagram, Facebook",15725.0,1839.0,1020.0,399.0,100947.0,551.13,-0.54,Bengali,20.72,College Students,22-02-2025
TI-CMP-33652,Influencer,Tier 2 City Customers,17.0,"Facebook, YouTube, Email",29846.0,1172.0,543.0,312.0,150696.0,,1.9,Hindi,6.79,Premium Shoppers,23-12-2024
TI-CMP-29622,Influencer,College Students,29.0,"YouTube, WhatsApp, Email",24254.0,1908.0,700.0,501.0,352704.0,226.53,2.11,English,12.82,Youth,17-07-2024
TI-CMP-4502,Influencer,Premium Shoppers,24.0,Email,81487.0,3607.0,1653.0,1090.0,804420.0,62.06,10.89,English,7.79,College Students,21-02-2025
TI-CMP-29617,Email,Tier 2 City Customers,9.0,YouTube,22177.0,3226.0,1181.0,912.0,,191.11,2.81,Bengali,,Premium Shoppers,16-05-2025
TI-CMP-33900,Paid Ads,College Students,19.0,"Facebook, YouTube, Google",20927.0,2663.0,548.0,275.0,184525.0,220.49,2.04,Hindi,16.66,Tier 2 City Customers,06-07-2024
TI-CMP-1914,,,9.0,Email,36536.0,3691.0,932.0,355.0,255955.0,487.33,0.48,Bengali,13.62,Tier 2 City Customers,27-04-2025
TI-CMP-38162,SEO,Working Women,19.0,"Facebook, Instagram",49497.0,6727.0,1479.0,,374344.0,462.12,0.39,English,17.76,College Students,10-05-2025
TI-CMP-45303,Paid Ads,Youth,5.0,"Google, Instagram",97008.0,5555.0,1519.0,,,246.69,1.36,Hindi,8.0,Premium Shoppers,24-10-2024
TI-CMP-26337,Influencer,Working Women,17.0,Instagram,45525.0,3108.0,1273.0,445.0,288805.0,261.67,1.48,Bengali,10.6,Youth,05-02-2025
TI-CMP-44529,Social Media,Working Women,21.0,Facebook,35123.0,2116.0,715.0,453.0,166704.0,172.83,1.13,Hindi,9.35,College Students,16-02-2025
TI-CMP-49258,Email,College Students,30.0,"WhatsApp, Facebook, Instagram",73085.0,6886.0,,2674.0,762090.0,41.93,5.8,,18.06,Tier 2 City Customers,20-12-2024
TI-CMP-6936,Paid Ads,Tier 2 City Customers,16.0,Email,69412.0,,2469.0,1855.0,469315.0,106.21,,Bengali,20.52,Tier 2 City Customers,17-09-2024
TI-CMP-52952,SEO,Premium Shoppers,18.0,WhatsApp,19686.0,2482.0,511.0,394.0,278164.0,756.89,-0.07,Hindi,17.21,Youth,03-05-2025
TI-CMP-41360,Paid Ads,Working Women,21.0,"Facebook, Instagram",59639.0,4967.0,2091.0,1317.0,410904.0,122.99,1.54,Bengali,14.04,College Students,29-01-2025
TI-CMP-37128,Influencer,Premium Shoppers,26.0,"WhatsApp, Instagram, Email",78808.0,9103.0,4006.0,1620.0,398520.0,169.91,0.45,Hindi,,College Students,16-11-2024
TI-CMP-32140,Influencer,Premium Shoppers,12.0,"Google, WhatsApp, Facebook",19487.0,1583.0,421.0,204.0,112608.0,1187.64,-0.54,Tamil,11.33,Tier 2 City Customers,08-05-2025
,SEO,Working Women,27.0,"Email, Google, Instagram",78109.0,4224.0,1650.0,1115.0,705795.0,198.26,2.19,English,8.95,Youth,23-03-2025
TI-CMP-31864,Social Media,Premium Shoppers,6.0,"Instagram, Email",65640.0,4725.0,2010.0,870.0,,86.5,1.79,Hindi,11.59,Premium Shoppers,14-12-2024
TI-CMP-39120,Email,Tier 2 City Customers,22.0,"WhatsApp, YouTube, Google",29113.0,1456.0,673.0,253.0,177606.0,460.96,0.52,English,8.18,Youth,20-10-2024
TI-CMP-34432,,Working Women,10.0,"Instagram, YouTube",28165.0,1965.0,490.0,362.0,,265.54,1.47,Bengali,10.0,Premium Shoppers,30-09-2024
TI-CMP-8401,Email,Tier 2 City Customers,15.0,"WhatsApp, Email, YouTube",14027.0,1078.0,575.0,366.0,245220.0,781.45,-0.14,Hindi,14.39,College Students,15-01-2025
TI-CMP-47290,Influencer,College Students,10.0,"Instagram, Google, Facebook",63502.0,9402.0,5544.0,3844.0,999440.0,34.9,6.45,Tamil,29.59,Working Women,05-09-2024
TI-CMP-55295,Paid Ads,Premium Shoppers,,"Email, WhatsApp",91145.0,1862.0,1092.0,467.0,284403.0,264.07,1.31,Hindi,,Youth,24-05-2025
,Social Media,College Students,17.0,"YouTube, Google, Email",94662.0,9303.0,2102.0,1567.0,1053024.0,177.33,2.79,Bengali,13.7,College Students,01-02-2025
TI-CMP-36876,SEO,College Students,27.0,"Instagram, Google, Facebook",37561.0,3514.0,948.0,569.0,,526.06,-0.55,English,13.39,Premium Shoppers,16-08-2024
TI-CMP-25906,Influencer,Youth,12.0,"Facebook, WhatsApp, Google",44738.0,4438.0,1500.0,473.0,145684.0,176.41,0.75,English,14.33,Tier 2 City Customers,03-06-2025
TI-CMP-52577,Influencer,Working Women,8.0,,,1834.0,776.0,418.0,151316.0,183.0,0.98,Hindi,13.04,College Students,15-01-2025
TI-CMP-52285,Paid Ads,Tier 2 City Customers,8.0,"WhatsApp, Google",98873.0,5202.0,1259.0,650.0,317200.0,155.44,2.14,Bengali,7.19,College Students,30-12-2024
TI-CMP-37441,Paid Ads,Tier 2 City Customers,20.0,"Google, WhatsApp",20204.0,1588.0,706.0,,356048.0,187.9,2.98,Hindi,13.71,Tier 2 City Customers,13-12-2024
TI-CMP-51668,SEO,,16.0,Google,47193.0,2039.0,1122.0,825.0,614625.0,95.44,6.81,Hindi,8.45,College Students,23-01-2025
TI-CMP-36589,Social Media,College Students,27.0,"Instagram, Google",69555.0,6849.0,2269.0,1143.0,833247.0,,1.89,English,14.75,Premium Shoppers,11-07-2024
TI-CMP-54673,Social Media,Premium Shoppers,,"Facebook, WhatsApp",71321.0,7967.0,4593.0,3380.0,2213900.0,59.46,10.02,English,22.35,Tier 2 City Customers,28-04-2025
TI-CMP-52224,Paid Ads,Tier 2 City Customers,6.0,Email,36847.0,1257.0,713.0,509.0,205636.0,125.41,2.22,English,6.73,Working Women,26-11-2024
TI-CMP-19473,Paid Ads,College Students,18.0,"Google, WhatsApp, YouTube",36666.0,4774.0,2137.0,1313.0,265226.0,119.32,0.69,Hindi,22.43,Tier 2 City Customers,08-11-2024
TI-CMP-36718,Influencer,Premium Shoppers,6.0,"Google, YouTube, Instagram",13552.0,665.0,,66.0,14124.0,2546.23,-0.92,,6.38,Youth,15-07-2024
TI-CMP-31894,Email,Youth,12.0,WhatsApp,71690.0,10382.0,4422.0,1947.0,397188.0,148.28,0.38,Bengali,23.37,Working Women,10-02-2025
TI-CMP-17992,Paid Ads,Youth,22.0,,91028.0,10896.0,4194.0,1285.0,797985.0,124.25,4.0,English,17.99,College Students,09-05-2025
TI-CMP-51674,Influencer,Premium Shoppers,17.0,Instagram,86365.0,9099.0,2121.0,914.0,404902.0,189.53,1.34,Hindi,14.05,Tier 2 City Customers,28-10-2024
TI-CMP-52010,Email,Premium Shoppers,28.0,Email,17492.0,1209.0,623.0,277.0,79222.0,782.18,-0.63,,12.06,Youth,03-11-2024
TI-CMP-37058,Email,College Students,18.0,"Email, WhatsApp",65040.0,8123.0,2389.0,1429.0,641621.0,166.84,1.69,Tamil,18.36,Tier 2 City Customers,03-07-2024
TI-CMP-48669,Email,Tier 2 City Customers,6.0,"Google, Email, YouTube",,1916.0,629.0,299.0,126477.0,752.3,-0.44,Tamil,11.4,Tier 2 City Customers,18-07-2024
TI-CMP-13623,Email,Tier 2 City Customers,7.0,Instagram,82738.0,4319.0,2154.0,1284.0,409596.0,117.6,1.71,Tamil,9.38,College Students,19-12-2024
TI-CMP-29056,Email,Tier 2 City Customers,28.0,YouTube,68769.0,5674.0,2125.0,1621.0,1084449.0,65.84,9.16,Tamil,13.7,Working Women,03-03-2025
TI-CMP-17382,Paid Ads,Working Women,5.0,Facebook,77400.0,5936.0,1512.0,1029.0,488775.0,196.23,1.42,,10.95,Youth,01-10-2024
TI-CMP-43667,Social Media,Working Women,,"Email, Facebook",79962.0,8860.0,3615.0,2825.0,1528325.0,37.33,13.49,Bengali,19.13,Premium Shoppers,24-03-2025
TI-CMP-46023,Influencer,Tier 2 City Customers,21.0,"WhatsApp, YouTube",42132.0,4968.0,1345.0,,359536.0,239.76,0.53,Bengali,17.3,Tier 2 City Customers,23-07-2024
TI-CMP-24493,Influencer,Premium Shoppers,11.0,Email,19468.0,2615.0,1428.0,702.0,402948.0,265.64,1.16,,24.37,Working Women,29-08-2024
TI-CMP-15448,Email,Tier 2 City Customers,10.0,"WhatsApp, YouTube, Facebook",25495.0,2301.0,598.0,311.0,228585.0,463.68,0.59,Bengali,12.59,Working Women,
TI-CMP-15791,SEO,Premium Shoppers,25.0,"WhatsApp, Facebook, Email",11368.0,1070.0,604.0,352.0,182688.0,326.68,0.59,Bengali,17.82,Tier 2 City Customers,20-05-2025
TI-CMP-15229,SEO,Youth,17.0,"Instagram, Google, WhatsApp",59182.0,2502.0,584.0,298.0,107578.0,172.76,1.09,Hindi,5.72,Youth,26-12-2024
TI-CMP-56196,Influencer,Tier 2 City Customers,15.0,"WhatsApp, Email",20897.0,,900.0,322.0,247296.0,492.96,0.56,English,17.28,,26-10-2024
TI-CMP-55155,Influencer,College Students,20.0,WhatsApp,51332.0,,1397.0,652.0,474656.0,270.74,1.69,Tamil,8.7,Working Women,30-11-2024
TI-CMP-21853,SEO,Tier 2 City Customers,15.0,Instagram,53669.0,5964.0,2542.0,1525.0,510875.0,36.13,8.27,Tamil,18.69,Tier 2 City Customers,13-06-2025
TI-CMP-49017,SEO,Working Women,9.0,"Google, Instagram",98884.0,2004.0,1052.0,673.0,353998.0,299.71,0.76,Bengali,3.77,Premium Shoppers,18-11-2024
TI-CMP-27792,Email,Working Women,12.0,Facebook,61736.0,7552.0,3127.0,1288.0,1004640.0,184.63,,Tamil,19.38,Youth,13-05-2025
TI-CMP-42417,Influencer,Working Women,,"Email, Instagram, YouTube",71154.0,5326.0,2001.0,621.0,270135.0,90.86,3.79,Bengali,,Working Women,30-09-2024
TI-CMP-30183,Social Media,Working Women,7.0,Facebook,,11518.0,3521.0,2723.0,1445913.0,57.66,8.21,Hindi,19.65,Premium Shoppers,04-11-2024
TI-CMP-20688,Email,Premium Shoppers,21.0,Facebook,92972.0,4687.0,2419.0,1860.0,1199700.0,41.52,14.53,Hindi,9.64,College Students,31-10-2024
TI-CMP-16255,Influencer,,20.0,"Google, YouTube",90215.0,7229.0,2051.0,1151.0,387887.0,101.61,2.32,Bengali,11.56,College Students,01-04-2025
TI-CMP-27712,Email,Working Women,9.0,"Email, YouTube",,6537.0,3599.0,1530.0,429930.0,134.88,1.08,Bengali,20.94,Premium Shoppers,
TI-CMP-55574,Influencer,Premium Shoppers,7.0,"YouTube, Instagram",85252.0,7087.0,3527.0,1277.0,418856.0,174.84,0.88,Bengali,13.95,Premium Shoppers,13-09-2024
TI-CMP-9780,,Premium Shoppers,24.0,"Google, Email",84305.0,11046.0,3645.0,1266.0,643128.0,141.05,2.6,,18.93,Working Women,23-04-2025
TI-CMP-55447,Social Media,Tier 2 City Customers,14.0,"Email, YouTube",74972.0,1652.0,739.0,501.0,366732.0,495.32,0.48,Bengali,3.86,Working Women,03-09-2024
TI-CMP-23533,SEO,Youth,21.0,"Instagram, Google, WhatsApp",47363.0,4817.0,1004.0,504.0,175896.0,,-0.26,Bengali,13.35,Youth,05-09-2024
TI-CMP-33382,Paid Ads,College Students,5.0,,49428.0,7114.0,2965.0,1944.0,1001160.0,130.52,2.95,English,24.32,Premium Shoppers,24-12-2024
TI-CMP-47885,Email,Youth,7.0,"Google, WhatsApp, Instagram",81510.0,7334.0,3652.0,,684018.0,128.75,2.7,Bengali,15.24,College Students,05-07-2024
TI-CMP-43396,Social Media,College Students,6.0,Instagram,51366.0,7343.0,4075.0,2041.0,1047033.0,59.41,7.64,Tamil,26.2,College Students,13-05-2025
TI-CMP-36250,Social Media,Premium Shoppers,11.0,"YouTube, Facebook, Email",10390.0,262.0,87.0,64.0,44416.0,3804.56,-0.82,,3.97,Premium Shoppers,03-02-2025
TI-CMP-35667,Influencer,Working Women,,Facebook,85977.0,2049.0,613.0,476.0,98532.0,360.45,-0.43,Tamil,3.65,Tier 2 City Customers,30-03-2025
TI-CMP-49624,SEO,Working Women,20.0,"WhatsApp, Google",23653.0,666.0,155.0,109.0,68997.0,2024.58,,Tamil,3.93,Working Women,25-05-2025
TI-CMP-42704,Paid Ads,Working Women,30.0,Facebook,34507.0,2259.0,965.0,327.0,102351.0,730.13,-0.57,Tamil,10.29,Youth,24-03-2025
TI-CMP-33241,Influencer,Youth,21.0,"WhatsApp, YouTube, Google",26642.0,2247.0,1209.0,590.0,402970.0,329.88,1.07,Tamil,15.19,Working Women,
